SEQ,IR1,RED1,IR2,RED2,IR3,RED3,IR4,RED4
4977,4670,4263,118013,91129,262143,262143,262143,262143
4978,4701,4294,118045,91212,262143,262143,262143,262143
4979,4709,4260,118082,91191,262143,262143,262143,262143
4980,4706,4218,118148,91176,262143,262143,262143,262143
4981,4717,4279,118216,91230,262143,262143,262143,262143
4982,4715,4227,118207,91260,262143,262143,262143,262143
4983,4717,4263,118301,91249,262143,262143,262143,262143
4984,4681,4233,118298,91234,262143,262143,262143,262143
4985,4746,4258,118090,91125,262143,262143,262143,262143
4986,4680,4259,117728,91084,262143,262143,262143,262143
4987,4703,4298,117718,91107,262143,262143,262143,262143
4988,4715,4224,117718,91027,262143,262143,262143,262143
4989,4730,4256,117666,91069,262143,262143,262143,262143
4990,4699,4241,117680,91037,262143,262143,262143,262143
4991,4716,4254,117657,91073,262143,262143,262143,262143
4992,4670,4269,117708,91074,262143,262143,262143,262143
4993,4691,4280,117751,91081,262143,262143,262143,262143
4994,4687,4287,117770,91101,262143,262143,262143,262143
4995,4668,4277,117766,91120,262143,262143,262143,262143
4996,4692,4274,117864,91101,262143,262143,262143,262143
4997,4717,4280,117883,91146,262143,262143,262143,262143
4998,4697,4261,117963,91108,262143,262143,262143,262143
4999,4741,4246,118013,91155,262143,262143,262143,262143
5000,4729,4244,117848,91019,262143,262143,262143,262143
5001,4709,4265,117646,91024,262143,262143,262143,262143
5002,4692,4277,117595,91004,262143,262143,262143,262143
5003,4713,4279,117601,91013,262143,262143,262143,262143
5004,4734,4235,117502,91017,262143,262143,262143,262143
5005,4711,4265,117594,91011,262143,262143,262143,262143
5006,4695,4298,117605,91060,262143,262143,262143,262143
5007,4713,4253,117639,91015,262143,262143,262143,262143
5008,4742,4250,117641,91045,262143,262143,262143,262143
5009,4670,4255,117741,91054,262143,262143,262143,262143
5010,4735,4257,117719,91074,262143,262143,262143,262143
5011,4668,4254,117830,91065,262143,262143,262143,262143
5012,4699,4286,117858,91102,262143,262143,262143,262143
5013,4712,4254,117888,91111,262143,262143,262143,262143
5014,4712,4293,117939,91172,262143,262143,262143,262143
5015,4705,4257,118023,91138,262143,262143,262143,262143
5016,4702,4262,118084,91143,262143,262143,262143,262143
5017,4708,4236,117857,91078,262143,262143,262143,262143
5018,4690,4294,117686,91042,262143,262143,262143,262143
5019,4711,4229,117703,91041,262143,262143,262143,262143
5020,4721,4302,117773,91066,262143,262143,262143,262143
5021,4720,4260,117776,91011,262143,262143,262143,262143
5022,4689,4261,117826,91079,262143,262143,262143,262143
5023,4742,4259,117797,91055,262143,262143,262143,262143
5024,4693,4241,117870,91125,262143,262143,262143,262143
5025,4752,4264,117884,91085,262143,262143,262143,262143
5026,4684,4264,117978,91131,262143,262143,262143,262143
5027,4725,4299,118006,91153,262143,262143,262143,262143
5028,4735,4230,118075,91152,262143,262143,262143,262143
5029,4744,4285,118107,91163,262143,262143,262143,262143
5030,4704,4290,118181,91144,262143,262143,262143,262143
5031,4738,4251,118184,91220,262143,262143,262143,262143
5032,4690,4271,118264,91153,262143,262143,262143,262143
5033,4714,4248,118341,91190,262143,262143,262143,262143
5034,4684,4238,118170,91112,262143,262143,262143,262143
5035,4717,4258,117915,91081,262143,262143,262143,262143
5036,4686,4281,117992,91089,262143,262143,262143,262143
5037,4706,4266,117968,91111,262143,262143,262143,262143
5038,4685,4263,117987,91117,262143,262143,262143,262143
5039,4706,4282,118069,91114,262143,262143,262143,262143
5040,4731,4239,118079,91141,262143,262143,262143,262143
5041,4693,4262,118092,91131,262143,262143,262143,262143
5042,4710,4277,118163,91138,262143,262143,262143,262143
5043,4716,4273,118143,91171,262143,262143,262143,262143
5044,4695,4270,118230,91215,262143,262143,262143,262143
5045,4700,4269,118245,91203,262143,262143,262143,262143
5046,4719,4300,118342,91173,262143,262143,262143,262143
5047,4727,4235,118357,91257,262143,262143,262143,262143
5048,4726,4307,118427,91217,262143,262143,262143,262143
5049,4725,4271,118449,91251,262143,262143,262143,262143
5050,4736,4250,118134,91106,262143,262143,262143,262143
5051,4691,4268,118184,91180,262143,262143,262143,262143
5052,4697,4253,118188,91121,262143,262143,262143,262143
5053,4712,4282,118244,91173,262143,262143,262143,262143
5054,4712,4307,118242,91170,262143,262143,262143,262143
5055,4717,4225,118299,91159,262143,262143,262143,262143
5056,4732,4300,118273,91164,262143,262143,262143,262143
5057,4718,4265,118250,91162,262143,262143,262143,262143
5058,4682,4235,118294,91186,262143,262143,262143,262143
5059,4702,4255,118358,91241,262143,262143,262143,262143
5060,4744,4279,118415,91204,262143,262143,262143,262143
5061,4721,4275,118399,91240,262143,262143,262143,262143
5062,4750,4260,118486,91231,262143,262143,262143,262143
5063,4716,4266,118555,91217,262143,262143,262143,262143
5064,4719,4244,118352,91164,262143,262143,262143,262143
5065,4695,4273,118209,91148,262143,262143,262143,262143
5066,4727,4235,118217,91097,262143,262143,262143,262143
5067,4744,4245,118217,91166,262143,262143,262143,262143
5068,4736,4273,118197,91121,262143,262143,262143,262143
5069,4751,4251,118261,91164,262143,262143,262143,262143
5070,4721,4268,118272,91157,262143,262143,262143,262143
5071,4710,4310,118235,91173,262143,262143,262143,262143
5072,4708,4259,118301,91173,262143,262143,262143,262143
5073,4682,4255,118322,91188,262143,262143,262143,262143
5074,4710,4286,118373,91140,262143,262143,262143,262143
5075,4748,4246,118428,91230,262143,262143,262143,262143
5076,4702,4271,118447,91197,262143,262143,262143,262143
5077,4724,4243,118470,91234,262143,262143,262143,262143
5078,4713,4270,118552,91199,262143,262143,262143,262143
5079,4709,4292,118587,91235,262143,262143,262143,262143
5080,4750,4241,118409,91144,262143,262143,262143,262143
5081,4724,4261,118226,91132,262143,262143,262143,262143
5082,4720,4246,118200,91142,262143,262143,262143,262143
5083,4723,4291,118146,91119,262143,262143,262143,262143
5084,4734,4276,118202,91101,262143,262143,262143,262143
5085,4705,4281,118127,91130,262143,262143,262143,262143
5086,4742,4238,118173,91162,262143,262143,262143,262143
5087,4740,4273,118164,91124,262143,262143,262143,262143
5088,4701,4301,118189,91106,262143,262143,262143,262143
5089,4739,4286,118243,91148,262143,262143,262143,262143
5090,4741,4264,118262,91131,262143,262143,262143,262143
5091,4693,4263,118260,91175,262143,262143,262143,262143
5092,4732,4274,118315,91191,262143,262143,262143,262143
5093,4715,4247,118309,91181,262143,262143,262143,262143
5094,4741,4253,118407,91180,262143,262143,262143,262143
5095,4742,4248,118377,91189,262143,262143,262143,262143
5096,4679,4258,118339,91102,262143,262143,262143,262143
5097,4716,4245,118091,91100,262143,262143,262143,262143
5098,4705,4259,118076,91053,262143,262143,262143,262143
5099,4702,4296,118117,91140,262143,262143,262143,262143
5100,4754,4265,118101,91121,262143,262143,262143,262143
5101,4693,4280,118159,91117,262143,262143,262143,262143
5102,4739,4259,118128,91139,262143,262143,262143,262143
5103,4695,4281,118238,91147,262143,262143,262143,262143
5104,4730,4290,118249,91170,262143,262143,262143,262143
5105,4765,4281,118335,91171,262143,262143,262143,262143
5106,4730,4271,118328,91178,262143,262143,262143,262143
5107,4725,4292,118397,91194,262143,262143,262143,262143
5108,4720,4244,118388,91179,262143,262143,262143,262143
5109,4700,4275,118504,91205,262143,262143,262143,262143
5110,4730,4225,118406,91185,262143,262143,262143,262143
5111,4698,4281,118290,91108,262143,262143,262143,262143
5112,4720,4259,118140,91099,262143,262143,262143,262143
5113,4726,4260,118177,91120,262143,262143,262143,262143
5114,4727,4278,118121,91112,262143,262143,262143,262143
5115,4699,4292,118175,91102,262143,262143,262143,262143
5116,4762,4242,118193,91166,262143,262143,262143,262143
5117,4729,4269,118230,91154,262143,262143,262143,262143
5118,4708,4287,118227,91097,262143,262143,262143,262143
5119,4717,4275,118225,91120,262143,262143,262143,262143
5120,4734,4245,118313,91161,262143,262143,262143,262143
5121,4724,4277,118314,91165,262143,262143,262143,262143
5122,4726,4239,118374,91182,262143,262143,262143,262143
5123,4709,4279,118426,91179,262143,262143,262143,262143
5124,4715,4257,118434,91224,262143,262143,262143,262143
5125,4754,4254,118484,91190,262143,262143,262143,262143
5126,4696,4262,118528,91206,262143,262143,262143,262143
5127,4714,4293,118421,91114,262143,262143,262143,262143
5128,4724,4250,118224,91150,262143,262143,262143,262143
5129,4752,4266,118247,91078,262143,262143,262143,262143
5130,4722,4270,118272,91135,262143,262143,262143,262143
5131,4745,4251,118255,91119,262143,262143,262143,262143
5132,4702,4269,118269,91155,262143,262143,262143,262143
5133,4702,4304,118314,91089,262143,262143,262143,262143
5134,4733,4238,118306,91148,262143,262143,262143,262143
5135,4720,4274,118341,91113,262143,262143,262143,262143
5136,4701,4298,118427,91152,262143,262143,262143,262143
5137,4741,4278,118422,91163,262143,262143,262143,262143
5138,4728,4265,118486,91183,262143,262143,262143,262143
5139,4765,4280,118472,91123,262143,262143,262143,262143
5140,4726,4302,118537,91176,262143,262143,262143,262143
5141,4721,4264,118552,91178,262143,262143,262143,262143
5142,4703,4242,118536,91211,262143,262143,262143,262143
5143,4745,4258,118600,91162,262143,262143,262143,262143
5144,4680,4289,118382,91098,262143,262143,262143,262143
5145,4709,4267,118281,91112,262143,262143,262143,262143
5146,4718,4281,118346,91102,262143,262143,262143,262143
5147,4736,4247,118285,91087,262143,262143,262143,262143
5148,4729,4266,118345,91077,262143,262143,262143,262143
5149,4709,4264,118338,91089,262143,262143,262143,262143
5150,4727,4300,118346,91091,262143,262143,262143,262143
5151,4760,4271,118365,91094,262143,262143,262143,262143
5152,4722,4301,118408,91123,262143,262143,262143,262143
5153,4731,4272,118432,91167,262143,262143,262143,262143
5154,4726,4307,118491,91105,262143,262143,262143,262143
5155,4741,4273,118538,91124,262143,262143,262143,262143
5156,4708,4238,118492,91155,262143,262143,262143,262143
5157,4738,4256,118585,91189,262143,262143,262143,262143
5158,4709,4269,118593,91178,262143,262143,262143,262143
5159,4709,4243,118591,91161,262143,262143,262143,262143
5160,4723,4260,118405,91039,262143,262143,262143,262143
5161,4745,4262,118375,91125,262143,262143,262143,262143
5162,4669,4272,118392,91060,262143,262143,262143,262143
5163,4729,4253,118407,91086,262143,262143,262143,262143
5164,4720,4267,118351,91105,262143,262143,262143,262143
5165,4745,4248,118437,91113,262143,262143,262143,262143
5166,4710,4292,118437,91112,262143,262143,262143,262143
5167,4739,4239,118489,91099,262143,262143,262143,262143
5168,4737,4259,118480,91137,262143,262143,262143,262143
5169,4719,4294,118500,91155,262143,262143,262143,262143
5170,4714,4280,118573,91092,262143,262143,262143,262143
5171,4704,4271,118612,91147,262143,262143,262143,262143
5172,4715,4273,118599,91135,262143,262143,262143,262143
5173,4740,4259,118692,91178,262143,262143,262143,262143
5174,4703,4296,118707,91165,262143,262143,262143,262143
5175,4718,4258,118704,91190,262143,262143,262143,262143
5176,4683,4268,118779,91221,262143,262143,262143,262143
5177,4715,4275,118846,91222,262143,262143,262143,262143
5178,4690,4267,118779,91152,262143,262143,262143,262143
5179,4732,4234,118600,91106,262143,262143,262143,262143
5180,4729,4284,118509,91128,262143,262143,262143,262143
5181,4722,4236,118592,91179,262143,262143,262143,262143
5182,4744,4257,118614,91086,262143,262143,262143,262143
5183,4692,4261,118596,91139,262143,262143,262143,262143
5184,4717,4298,118642,91101,262143,262143,262143,262143
5185,4725,4238,118677,91152,262143,262143,262143,262143
5186,4740,4294,118646,91130,262143,262143,262143,262143
5187,4722,4269,118671,91202,262143,262143,262143,262143
5188,4685,4279,118740,91181,262143,262143,262143,262143
5189,4719,4251,118787,91208,262143,262143,262143,262143
5190,4692,4268,118839,91208,262143,262143,262143,262143
5191,4729,4243,118881,91206,262143,262143,262143,262143
5192,4700,4285,118845,91228,262143,262143,262143,262143
5193,4729,4231,118930,91233,262143,262143,262143,262143
5194,4734,4294,118944,91201,262143,262143,262143,262143
5195,4733,4257,119028,91257,262143,262143,262143,262143
5196,4681,4278,119023,91234,262143,262143,262143,262143
5197,4718,4262,118838,91197,262143,262143,262143,262143
5198,4703,4264,118715,91158,262143,262143,262143,262143
5199,4700,4259,118689,91189,262143,262143,262143,262143
5200,4719,4249,118819,91240,262143,262143,262143,262143
5201,4706,4281,118872,91216,262143,262143,262143,262143
5202,4725,4224,118835,91190,262143,262143,262143,262143
5203,4716,4279,118939,91214,262143,262143,262143,262143
5204,4729,4224,118886,91243,262143,262143,262143,262143
5205,4688,4272,118985,91249,262143,262143,262143,262143
5206,4717,4255,119011,91280,262143,262143,262143,262143
5207,4685,4267,119059,91276,262143,262143,262143,262143
5208,4716,4286,119089,91307,262143,262143,262143,262143
5209,4727,4213,119142,91255,262143,262143,262143,262143
5210,4731,4225,119174,91322,262143,262143,262143,262143
5211,4690,4257,119237,91334,262143,262143,262143,262143
5212,4710,4281,119225,91365,262143,262143,262143,262143
5213,4706,4257,119280,91283,262143,262143,262143,262143
5214,4693,4250,119077,91273,262143,262143,262143,262143
5215,4695,4226,118880,91189,262143,262143,262143,262143
5216,4700,4246,118878,91261,262143,262143,262143,262143
5217,4701,4247,118971,91201,262143,262143,262143,262143
5218,4693,4215,118949,91269,262143,262143,262143,262143
5219,4730,4213,118949,91241,262143,262143,262143,262143
5220,4732,4250,118995,91287,262143,262143,262143,262143
5221,4697,4289,119025,91232,262143,262143,262143,262143
5222,4702,4226,119028,91287,262143,262143,262143,262143
5223,4739,4254,119084,91233,262143,262143,262143,262143
5224,4704,4261,119127,91313,262143,262143,262143,262143
5225,4726,4228,119155,91278,262143,262143,262143,262143
5226,4728,4216,119158,91313,262143,262143,262143,262143
5227,4719,4245,119248,91311,262143,262143,262143,262143
5228,4681,4260,119197,91338,262143,262143,262143,262143
5229,4708,4239,119295,91367,262143,262143,262143,262143
5230,4717,4234,119360,91311,262143,262143,262143,262143
5231,4705,4230,119387,91359,262143,262143,262143,262143
5232,4651,4248,119410,91354,262143,262143,262143,262143
5233,4698,4277,119427,91393,262143,262143,262143,262143
5234,4707,4209,119501,91401,262143,262143,262143,262143
5235,4704,4243,119254,91274,262143,262143,262143,262143
5236,4665,4269,119015,91276,262143,262143,262143,262143
5237,4687,4241,119065,91279,262143,262143,262143,262143
5238,4659,4240,119087,91311,262143,262143,262143,262143
5239,4717,4264,119107,91259,262143,262143,262143,262143
5240,4691,4257,119085,91301,262143,262143,262143,262143
5241,4715,4245,119154,91300,262143,262143,262143,262143
5242,4697,4246,119176,91306,262143,262143,262143,262143
5243,4720,4232,119197,91264,262143,262143,262143,262143
5244,4699,4226,119260,91317,262143,262143,262143,262143
5245,4676,4241,119251,91370,262143,262143,262143,262143
5246,4670,4250,119302,91298,262143,262143,262143,262143
5247,4663,4240,119364,91336,262143,262143,262143,262143
5248,4675,4278,119316,91353,262143,262143,262143,262143
5249,4680,4240,119404,91387,262143,262143,262143,262143
5250,4707,4240,119536,91419,262143,262143,262143,262143
5251,4658,4264,119584,91464,262143,262143,262143,262143
5252,4703,4230,119626,91448,262143,262143,262143,262143
5253,4658,4252,119654,91395,262143,262143,262143,262143
5254,4687,4269,119311,91309,262143,262143,262143,262143
5255,4683,4215,119180,91315,262143,262143,262143,262143
5256,4680,4269,119206,91312,262143,262143,262143,262143
5257,4698,4225,119238,91361,262143,262143,262143,262143
5258,4658,4268,119259,91308,262143,262143,262143,262143
5259,4660,4265,119223,91342,262143,262143,262143,262143
5260,4687,4205,119325,91322,262143,262143,262143,262143
5261,4692,4241,119252,91353,262143,262143,262143,262143
5262,4651,4254,119335,91336,262143,262143,262143,262143
5263,4685,4262,119337,91373,262143,262143,262143,262143
